176.0 -19.28 17.3 -3.02e+19 3.93e+18 2.62e+19 -2.2e+18 4e+16 1.32e+19 1  X Y 201701032152A
137.55 8.34 15.7 1.56e+18 -8.2e+17 -7.4e+17 5.13e+17 -9.8e+16 -1.11e+18 1  X Y 201612180947A
161.12 -10.46 45.5 5.2199999999999993e+20 -3.57e+20 -1.65e+20 -1.3499999999999998e+20 -1.86e+20 3.69e+20 1  X Y 201612081738A
174.34 52.34 38.3 7.36e+17 -8.39e+17 1.03e+17 5.5699999999999994e+17 5.86e+17 -2e+17 1  X Y 201612030923A
141.76 38.46 53.7 1.65e+18 -5.5e+16 -1.59e+18 4.44e+17 1.37e+18 -4.11e+17 1  X Y 201611112142A
141.91 24.98 522.7 -1.27e+18 5.02e+17 7.68e+17 -5.04e+17 -2.64e+18 -1.37e+18 1  X Y 201608041624A
-174.95 -15.45 12.0 -1.65e+17 1.32e+18 -1.1499999999999999e+18 1.97e+17 -1.6e+17 7.01e+17 1  X Y 201610260519A
148.18 -2.97 12.0 -1.43e+17 3.04e+18 -2.89e+18 2.8500000000000003e+17 1.32e+18 4.1199999999999995e+18 1  X Y 201607251938A
168.39 54.76 13.8 -9.9e+16 -2.18e+18 2.2800000000000003e+18 -7.67e+17 -8.12e+17 -3.85e+17 1  X Y 201609052254A
71.04 36.44 210.8 1.04e+19 -1.11e+19 7.7e+17 2.98e+18 1.96e+18 -2.7e+17 1  X Y 201604101028A
130.69 32.71 12.0 9000000000000000.0 9.689999999999999e+17 -9.78e+17 2.21e+17 -1.23e+17 5.82e+17 1  X Y 201604141503A
130.74 32.77 14.8 -3.25e+17 2.0599999999999997e+18 -1.74e+18 9.7e+16 -4.75e+17 1.08e+18 1  X Y 201604141226A
145.26 18.82 582.5 -8.78e+17 -2.5499999999999997e+17 1.1300000000000001e+18 -5.04e+17 -9.9e+16 -1.03e+17 1  X Y 201511241321A
